C_target,C_matched,N,L,D_row,D_c6n,run
7.04888316468e+20,7.04443359886e+20,1528823808,2.230986356735229,76441190400,76795786429.60712,run-gpt_1.5b_1024l_1e21flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.02336990015e+20,8.02603500198e+20,1528823808,2.2250452041625977,87136665600,87496838637.01315,run-gpt_1.5b_1024l_1e21flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.07304801463e+20,8.08377278205e+20,1784851968,2.222858667373657,75182899200,75484997514.09076,run-gpt_1.7b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.89403565523e+20,8.89215388709e+20,1528823808,2.20890474319458,96573849600,96938943525.94576,run-gpt_1.5b_1024l_1e21flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
8.96345628619e+20,8.95951483344e+20,1784851968,2.2080655097961426,83361792000,83662538911.46227,run-gpt_1.7b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.28036261409e+20,9.26747207063e+20,1528823808,2.210686206817627,100663296000,101030522311.0663,run-gpt_1.5b_1024l_1e21flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.44379081548e+20,9.44421725689e+20,2359296000,2.201751708984375,66374860800,66716351381.16059,run-gpt_2.4b_1024l_1e21flops_all0.35ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.52106561485e+20,9.53331364611e+20,2359296000,2.1965622901916504,67004006400,67345750922.52095,run-gpt_2.4b_1024l_1e21flops_all0.35ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.62241003533e+20,9.62241003533e+20,2359296000,2.1960983276367188,67633152000,67975150463.88132,run-gpt_2.4b_1024l_1e21flops_all0.35ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.75827277219e+20,9.75827277219e+20,1528823808,2.2065534591674805,106011033600,106381048414.76932,run-gpt_1.5b_1024l_1e21flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
9.91737232998e+20,9.89548954353e+20,2834283904,2.2008657455444336,57881395200,58189239790.95497,run-gpt_3b_1024l_1e21flops_all0.3ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.040785745689e+21,1.040223534984e+21,1208881136,2.199739456176758,143130624000,143414090931.76553,run-gpt_1b_1024_lr3.0_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.067597838537e+21,1.067597838537e+21,1208881136,2.210434436798096,146905497600,147188145956.3945,run-gpt_1b_1024_lr3.0_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.373493666885e+21,1.373277561538e+21,1208881136,2.184016227722168,189058252800,189331760397.05087,run-gpt_1b_1024_lr3.0_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.430307360605e+21,1.428159842227e+21,2834283904,2.189404249191284,83676364800,83981227157.67526,run-gpt_3b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
1.65281419943e+21,1.65281419943e+21,2834283904,2.168019771575928,96888422400,97191757272.2924,run-gpt_3b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
2.503291408843e+21,2.503291408843e+21,2834283904,2.138232707977295,146905497600,147203049849.15396,run-gpt_3b_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
3.353768618256e+21,3.353768618256e+21,2834283904,2.1147921085357666,196922572800,197214342426.0155,run-gpt_3b_1024_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv
