obj,dir,run,N_dir,N_file,budget_label,C_final,L_last,L_last5,L_last5_sd,span_last5,n,bad_axis,dir_vs_file,budget,C_over_budget,used
CLM,85M_flops,run-gpt_85M_bsz0.5M_lr5.5_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,84934656,85000000.0,,7.6561380278e+19,2.4263429641723637,2.4292770862579345,0.009486817574925418,0.0038517731515446377,954,False,0.0007690485832456438,,,False
CLM,85M_flops,run-gpt_85M_bsz0.5M_lr5.5_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,84934656,85000000.0,,5.1040741784e+19,2.445727825164795,2.4487190723419188,0.005301293234917227,0.005945452836171902,636,False,0.0007690485832456438,,,False
CLM,127M_flops,run-gpt_127M_bsz0.5M_lr5.0_1024_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,127699968,127000000.0,,2.0412663841e+20,2.355443239212036,2.357187795639038,0.0028040131837236506,0.004375191689612648,1000,False,0.00549642599255683,,,False
CLM,127M_flops,run-gpt_127M_bsz0.5M_lr5.0_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,127699968,127000000.0,,1.32117857607e+20,2.375488519668579,2.379797649383545,0.00851777165460694,0.004860267314582699,823,False,0.00549642599255683,,,False
CLM,127M_flops,run-gpt_130M_bsz0.5M_lr5.0_1024_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,127699968,130000000.0,,1.53121705156e+20,2.3798515796661377,2.3828686237335206,0.00308219635905347,0.004375191690279675,1000,False,0.017850938004434252,,,False
CLM,127M_flops,run-gpt_130M_bsz0.5M_lr5.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,127699968,130000000.0,,7.6560651878e+19,2.4085500240325928,2.4115650177001955,0.006178843847640072,0.005945452825105842,636,False,0.017850938004434252,,,False
CLM,127M_flops,run-gpt_130M_bsz0.5M_lr5.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,127699968,130000000.0,,3.8280325939e+19,2.4324233531951904,2.438738393783569,0.012068023456863683,0.012236937317264556,318,False,0.017850938004434252,,,False
CLM,127M_flops,run-gpt_130M_bsz0.5M_lr5.0_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,127699968,130000000.0,,1.14841379217e+20,2.390653133392334,2.393414306640625,0.010458083632211913,0.0038517731414926273,954,False,0.017850938004434252,1e+20,1.14841379217,True
CLM,170M_flops,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,170233344,170000000.0,,2.04161659145e+20,2.3505280017852783,2.3527968883514405,0.002986300782476871,0.004375191692410736,1000,False,0.0013716705943202176,,,False
CLM,170M_flops,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,170233344,170000000.0,,5.1040280986e+19,2.4063384532928467,2.412743425369263,0.012196779354329305,0.012236937296080209,318,False,0.0013716705943202176,,,False
CLM,170M_flops,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,170233344,170000000.0,,1.02080561973e+20,2.382333755493164,2.3844910621643067,0.006474610737171499,0.005945452829310599,636,False,0.0013716705943202176,1e+20,1.02080561973,True
CLM,170M_flops,run-gpt_170M_bsz0.5M_lr5.0_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,170233344,170000000.0,,1.53121378158e+20,2.3637583255767822,2.365607166290283,0.010485648638066936,0.00385177314294691,954,False,0.0013716705943202176,,,False
CLM,300M_flops,run-gpt_300M_bsz0.5M_lr4.0_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,302426080,300000000.0,,2.72065226745e+20,2.317336082458496,2.3196003913879393,0.012086763667630257,0.0038517731447620497,954,False,0.008054409316673224,3e+20,0.90688408915,True
CLM,300M_flops,run-gpt_300M_bsz0.5M_lr4.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,302426080,300000000.0,,1.81376183872e+20,2.340188980102539,2.344121503829956,0.007822457416958275,0.005945452831673958,636,False,0.008054409316673224,,,False
CLM,470M_flops,run-gpt_470M_bsz0.5M_lr4.0_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,472435184,470000000.0,,1.41680761938e+20,2.340637683868408,2.3470126152038575,0.012495551614218576,0.012236937303871218,318,False,0.0051678661005296524,,,False
CLM,470M_flops,run-gpt_470M_bsz0.5M_lr4.0_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,472435184,470000000.0,,2.83361523878e+20,2.300533533096313,2.304963731765747,0.008952088727070156,0.005945452829810975,636,False,0.0051678661005296524,3e+20,0.9445384129266666,True
CLM,680M_flops,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,680205312,500000000.0,,2.04001687867e+20,2.3177382946014404,2.3237338066101074,0.012345941231994506,0.01223693730724178,318,False,0.3077865835882132,,,False
CLM,680M_flops,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,680205312,500000000.0,,8.16008890591e+20,2.2383697032928467,2.2381370067596436,0.0031027837211428555,0.004375191692353092,1000,False,0.3077865835882132,,,False
CLM,680M_flops,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,680205312,500000000.0,,6.12007202724e+20,2.251667022705078,2.2544722080230715,0.013062436291470091,0.0038517731433679063,954,False,0.3077865835882132,,,False
CLM,680M_flops,run-gpt_500M_bsz0.5M_lr3.5_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,680205312,500000000.0,,4.08003375734e+20,2.276495218276977,2.2807197093963625,0.009003447782244774,0.005945452830227257,636,False,0.3077865835882132,,,False
CLM,1.2B_flops,run-gpt_1b_1024_lr3.0_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,,3.62580254521e+20,2.302921772003174,2.297770118713379,0.007410188423774775,0.024809680598530726,159,False,0.1896952508357182,,,False
CLM,1.2B_flops,run-gpt_1b_1024_lr3.0_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,,7.25168113017e+20,2.2393641471862797,2.2384174823760987,0.00683525838991733,0.012236937305587312,318,False,0.1896952508357182,,,False
CLM,1.2B_flops,run-gpt_1b_1024_lr3.0_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,,1.087755971514e+21,2.2072229385375977,2.2069581031799315,0.005674994132971375,0.008046081467903277,477,False,0.1896952508357182,1e+21,1.087755971514,True
CLM,1.2B_flops,run-gpt_1b_1024_lr3.0_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,,1.450336226038e+21,2.181856870651245,2.186347246170044,0.0050369640106094,0.005945452829621411,636,False,0.1896952508357182,,,False
CLM,1.2B_flops,run-gpt_1b_1024_lr3.0_noreg_ur50_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,,1.450336226038e+21,2.272873878479004,2.2661630153656005,0.005865804993926824,0.005945452829621411,636,False,0.1896952508357182,,,False
CLM,1.2B_flops,run-gpt_1b_1024_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,,8.4404102619e+19,2.4550352096557617,2.458300065994263,0.004688087178841571,0.10810810811163028,37,False,0.1896952508357182,,,False
CLM,1.7B_flops,run-gpt_1.7b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1784851968,1700000000.0,,1.070729387369e+21,2.203841209411621,2.203272294998169,0.00680383790205258,0.012236937305134945,318,False,0.048707229638021765,1e+21,1.070729387369,True
CLM,2.8B_flops,run-gpt_3b_1024_noreg_all0.5ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,2834283904,3000000000.0,,1.700366038372e+21,2.1703989505767822,2.1695148944854736,0.006876992013273633,0.01223693730552369,318,False,0.05682297457657763,,,False
CLM,2.8B_flops,run-gpt_3b_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,2834283904,3000000000.0,,8.50174104331e+20,2.243400812149048,2.235948324203491,0.008026477784407845,0.024809680599008215,159,False,0.05682297457657763,,,False
CLM,2.8B_flops,run-gpt_3b_1024_noreg_all1ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,2834283904,3000000000.0,,3.400732076738e+21,2.105414628982544,2.1094414710998537,0.0047167331797076766,0.005945452829496044,636,False,0.05682297457657763,,,False
CLM,2.8B_flops,run-gpt_3b_1024_noreg_all0.75ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,2834283904,3000000000.0,,2.55055797241e+21,2.133838176727295,2.133543682098389,0.0060179425118693335,0.008046081467267818,477,False,0.05682297457657763,,,False
CLM,5B_flops,run-gpt_5b_1024_noreg_all0.25ep_bf16-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,4917322640,5000000000.0,,1.457016930412e+21,2.1899523735046387,2.2032583713531495,0.008964059415526042,0.02547770700681099,157,False,0.01667370891072705,,,False
MLM,6M_flops,run-mlm_6M_1024l_1e18flops_all0.13ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,6291456,6000000.0,1e+18,1.004422662e+18,2.4007458686828613,2.40260853767395,0.004522126145161555,0.02065526972349415,169,False,0.04743305323463204,1e+18,1.004422662,True
MLM,10M_flops,run-mlm_10.1M_1024l_1e18flops_all0.09ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,9830400,10100000.0,1e+18,1.006218375e+18,2.396082878112793,2.3963877677917482,0.005612799646815006,0.028497409421687415,109,False,0.027055798756107193,1e+18,1.006218375,True
MLM,13M_flops,run-mlm_10M_1024l_1e18flops_all0.06ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,13192320,10000000.0,1e+18,9.94218292e+17,2.399672031402588,2.3972702980041505,0.0032945929243168933,0.03878162402588344,81,False,0.27704974909458335,1e+18,0.994218292,True
MLM,25M_flops,run-mlm_25.1M_1024l_1e18flops_all0.03ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,25165824,25100000.0,1e+18,1.001744824e+18,2.4320876598358154,2.42712082862854,0.008573370105625913,0.07334072634050366,43,False,0.00261903744483947,1e+18,1.001744824,True
MLM,34M_flops,run-mlm_25M_1024l_1e18flops_all0.02ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,33690624,25000000.0,1e+18,9.9862537e+17,2.4301650524139404,2.441231536865234,0.0065453136922073015,0.11026374385020882,32,False,0.29834375419529685,1e+18,0.99862537,True
MLM,65M_flops,run-mlm_49M_1024l_bsz256_1e18flops_all0.01ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,65728000,49000000.0,1e+18,1.000412077e+18,2.454048156738281,2.444152355194092,0.007843861414261912,0.10207451843866536,33,False,0.2937047161954664,1e+18,1.000412077,True
MLM,85M_flops,run-mlm_85M_1024l_bsz256_1e18flops_all0.01ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,84934656,85000000.0,1e+18,1.000295137e+18,2.465641736984253,2.462660026550293,0.005017283550913861,0.15730337095500646,25,False,0.0007690485832456438,1e+18,1.000295137,True
MLM,6M_flops,run-mlm_6M_1024l_3e18flops_all0.39ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,6291456,6000000.0,3e+18,3.013307733e+18,2.361924171447754,2.3610848903656008,0.0007709780119579574,0.006819051295349396,506,False,0.04743305323463204,3e+18,1.004435911,True
MLM,13M_flops,run-mlm_10M_1024l_3e18flops_all0.19ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,13192320,10000000.0,3e+18,2.990598033e+18,2.343022346496582,2.3479289531707765,0.005722035359333188,0.01643426313321594,241,False,0.27704974909458335,3e+18,0.996866011,True
MLM,25M_flops,run-mlm_25.1M_1024l_3e18flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,25165824,25100000.0,3e+18,3.011422979e+18,2.3741378784179688,2.36751503944397,0.00500614739560975,0.027821688146851323,127,False,0.00261903744483947,3e+18,1.0038076596666667,True
MLM,34M_flops,run-mlm_25M_1024l_3e18flops_all0.07ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,33690624,25000000.0,3e+18,2.985827449e+18,2.3712892532348637,2.3743889808654783,0.00405133939618998,0.03287515929055953,95,False,0.29834375419529685,3e+18,0.9952758163333333,True
MLM,65M_flops,run-mlm_49M_1024l_3e18flops_all0.04ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,65728000,49000000.0,3e+18,2.997209389e+18,2.386813163757324,2.391636514663696,0.007715887048977955,0.06986358002497235,49,False,0.2937047161954664,3e+18,0.9990697963333334,True
MLM,85M_flops,run-mlm_85M_1024l_3e18flops_all0.03ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,84934656,85000000.0,3e+18,2.996068582e+18,2.39237117767334,2.3963215827941893,0.0036270136693018554,0.08896034309804728,38,False,0.0007690485832456438,3e+18,0.9986895273333334,True
MLM,106M_flops,run-mlm_106M_1024l_3e18flops_all0.02ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,106168320,106000000.0,3e+18,3.004821686e+18,2.407798290252685,2.4101071834564207,0.0017853858123976572,0.13169319824990108,30,False,0.0015866651092134958,3e+18,1.0016072286666666,True
MLM,154M_flops,run-mlm_154M_1024l_3e18flops_all0.02ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,154448288,154000000.0,3e+18,2.999852144e+18,2.4224624633789062,2.430282402038574,0.004823610081120148,0.17462372572186344,21,False,0.002906732396164563,3e+18,0.9999507146666666,True
MLM,13M_flops,run-mlm_10M_1024l_1e19flops_all0.63ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,13192320,10000000.0,1e+19,9.942389779e+18,2.2976536750793457,2.298099660873413,0.003871496445129967,0.0038489546125850503,802,False,0.27704974909458335,1e+19,0.9942389779,True
MLM,25M_flops,run-mlm_25.1M_1024l_1e19flops_all0.3ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,25165824,25100000.0,1e+19,1.001792428e+19,2.298612356185913,2.2945422649383547,0.005956799640268095,0.009234473271542937,421,False,0.00261903744483947,1e+19,1.001792428,True
MLM,34M_flops,run-mlm_25M_1024l_1e19flops_all0.25ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,33690624,25000000.0,1e+19,9.986571029e+18,2.2887349128723145,2.2880091667175293,0.005131269969595136,0.011788630818138496,315,False,0.29834375419529685,1e+19,0.9986571029,True
MLM,47M_flops,run-mlm_47M_1024l_1e19flops_all0.17ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,47775744,47000000.0,1e+19,1.0025157323e+19,2.277523994445801,2.282040166854858,0.004469505333566038,0.017516449801453105,222,False,0.0163704612934504,1e+19,1.0025157323,True
MLM,65M_flops,run-mlm_49M_1024l_1e19flops_all0.13ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,65728000,49000000.0,1e+19,1.0004327274e+19,2.290457248687744,2.2920385360717774,0.004896173264820974,0.02159104976117358,162,False,0.2937047161954664,1e+19,1.0004327274,True
MLM,85M_flops,run-mlm_85M_1024l_1e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,84934656,85000000.0,1e+19,1.0004021783e+19,2.28713607788086,2.287800598144531,0.002785807814557676,0.0289963620923876,125,False,0.0007690485832456438,1e+19,1.0004021783000001,True
MLM,106M_flops,run-mlm_106M_1024l_1e19flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,106168320,106000000.0,1e+19,1.0016629791e+19,2.292452573776245,2.2991098880767824,0.004142796735145986,0.038236767454870986,100,False,0.0015866651092134958,1e+19,1.0016629791,True
MLM,127M_flops,run-mlm_130M_1024l_1e19flops_all0.07ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,127699968,130000000.0,1e+19,1.002938358e+19,2.30861234664917,2.311731195449829,0.0032187391975419437,0.03946209882621709,84,False,0.017850938004434252,1e+19,1.002938358,True
MLM,230M_flops,run-mlm_230M_1024l_1e19flops_all0.04ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,231211008,230000000.0,1e+19,1.001395222e+19,2.346802234649658,2.3473514556884765,0.004891862885172791,0.08370300342815092,46,False,0.005251439198337288,1e+19,1.001395222,True
MLM,300M_flops,run-mlm_300M_1024l_1e19flops_all0.03ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,302426080,300000000.0,1e+19,1.0011473905e+19,2.374008178710937,2.373132658004761,0.004906964417963413,0.0881458967354717,36,False,0.008054409316673224,1e+19,1.0011473905,True
MLM,25M_flops,run-mlm_25.1M_1024l_3e19flops_all1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,25165824,25100000.0,3e+19,3.0114388479e+19,2.244920492172241,2.246107006072998,0.004611786024834797,0.0033248850153414556,1000,False,0.00261903744483947,3e+19,1.0038129492999999,True
MLM,34M_flops,run-mlm_25M_1024l_3e19flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,33690624,25000000.0,3e+19,2.9859014926e+19,2.243083000183105,2.2441792488098145,0.004800468532914842,0.00420494036093177,941,False,0.29834375419529685,3e+19,0.9953004975333334,True
MLM,47M_flops,run-mlm_47M_1024l_3e19flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,47775744,47000000.0,3e+19,3.0161768506e+19,2.223907947540283,2.215429449081421,0.008930624828966055,0.005347753795269448,668,False,0.0163704612934504,3e+19,1.0053922835333333,True
MLM,65M_flops,run-mlm_49M_1024l_3e19flops_all0.38ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,65728000,49000000.0,3e+19,2.9973952434e+19,2.2305450439453125,2.216402530670166,0.00922648451513103,0.007916003554167746,484,False,0.2937047161954664,3e+19,0.9991317477999999,True
MLM,106M_flops,run-mlm_106M_1024l_3e19flops_all0.24ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,106168320,106000000.0,3e+19,3.0050223874e+19,2.2259325981140137,2.2166308403015136,0.007604213176607689,0.011532125199900267,300,False,0.0015866651092134958,3e+19,1.0016741291333333,True
MLM,127M_flops,run-mlm_130M_1024l_3e19flops_all0.2ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,127699968,130000000.0,3e+19,3.0011884717e+19,2.2223501205444336,2.2156991004943847,0.006954055876065547,0.012946715165139441,250,False,0.017850938004434252,3e+19,1.0003961572333333,True
MLM,154M_flops,run-mlm_154M_1024l_3e19flops_all0.16ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,154448288,154000000.0,3e+19,3.0002405376e+19,2.2154061794281006,2.219302797317505,0.007177536101683978,0.019385740633491317,206,False,0.002906732396164563,3e+19,1.0000801792,True
MLM,230M_flops,run-mlm_230M_1024l_3e19flops_all0.1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,231211008,230000000.0,3e+19,3.0001803765e+19,2.230540990829468,2.2249831676483156,0.0035761225523246337,0.024224476891214642,138,False,0.005251439198337288,3e+19,1.0000601255,True
MLM,300M_flops,run-mlm_300M_1024l_3e19flops_all0.08ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,302426080,300000000.0,3e+19,2.9926965735e+19,2.254923105239868,2.246550750732422,0.007990477575047153,0.03720885892209536,105,False,0.008054409316673224,3e+19,0.9975655244999999,True
MLM,393M_flops,run-mlm_393M_1024l_3e19flops_all0.06ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,393216000,393000000.0,3e+19,2.9988857231e+19,2.27979040145874,2.277739334106445,0.0026638051263150435,0.046360896692082425,81,False,0.0005494673357816,3e+19,0.9996285743666666,True
MLM,470M_flops,run-mlm_470M_1024l_3e19flops_all0.05ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,472435184,470000000.0,3e+19,3.0035127078e+19,2.2917637825012207,2.2917330741882322,0.0056610724385829595,0.0503041994154469,68,False,0.0051678661005296524,3e+19,1.0011709026,True
MLM,550M_flops,run-mlm_550M_1024l_3e19flops_all0.05ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,550502400,550000000.0,3e+19,2.5728264863e+19,2.31984281539917,2.3192537307739256,0.0061734598539422035,0.06455710821714268,58,False,0.0009130375997392325,3e+19,0.8576088287666667,False
MLM,106M_flops,run-mlm_106M_1024l_1e20flops_all0.78ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,106168320,106000000.0,1e+20,7.1750445491e+19,2.153855800628662,2.1633777141571047,0.007228418543443701,0.005594405599200784,715,False,0.0015866651092134958,1e+20,0.71750445491,False
MLM,127M_flops,run-mlm_130M_1024l_1e20flops_all0.65ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,127699968,130000000.0,1e+20,1.00294638604e+20,2.14614486694336,2.1354231357574465,0.009446340867087035,0.004650567113977356,833,False,0.017850938004434252,1e+20,1.00294638604,True
MLM,154M_flops,run-mlm_154M_1024l_1e20flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,154448288,154000000.0,1e+20,1.00007856092e+20,2.145750045776367,2.144403171539307,0.005699026700812496,0.005306005545322697,687,False,0.002906732396164563,1e+20,1.00007856092,True
MLM,170M_flops,run-mlm_170M_1024l_1e20flops_all0.5ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,170233344,170000000.0,1e+20,9.9937091744e+19,2.1367456912994385,2.135099983215332,0.00541350100195847,0.0055106598399993646,623,False,0.0013716705943202176,1e+20,0.99937091744,True
MLM,230M_flops,run-mlm_230M_1024l_1e20flops_all0.36ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,231211008,230000000.0,1e+20,1.00146076316e+20,2.1300911903381348,2.1333452224731446,0.005857421044658253,0.007409885182705219,459,False,0.005251439198337288,1e+20,1.0014607631599999,True
MLM,300M_flops,run-mlm_300M_1024l_1e20flops_all0.25ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,302426080,300000000.0,1e+20,9.9937864607e+19,2.1429338455200195,2.1452427387237547,0.0037922368531499466,0.009458199329323978,351,False,0.008054409316673224,1e+20,0.99937864607,True
MLM,393M_flops,run-mlm_393M_1024l_1e20flops_all0.21ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,393216000,393000000.0,1e+20,1.00120912898e+20,2.149443864822388,2.1423186302185058,0.008706327414993068,0.013243313425945395,270,False,0.0005494673357816,1e+20,1.00120912898,True
MLM,470M_flops,run-mlm_470M_1024l_1e20flops_all0.18ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,472435184,470000000.0,1e+20,1.00026466393e+20,2.1333768367767334,2.1447597980499267,0.006637081934432616,0.01528316178833835,225,False,0.0051678661005296524,1e+20,1.00026466393,True
MLM,550M_flops,run-mlm_550M_1024l_1e20flops_all0.15ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,550502400,550000000.0,1e+20,1.00167524359e+20,2.1534953117370605,2.150217819213867,0.004258385295788043,0.01889534883797833,193,False,0.0009130375997392325,1e+20,1.00167524359,True
MLM,680M_flops,run-mlm_500M_1024l_1e20flops_all0.12ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,680205312,500000000.0,1e+20,9.9961190705e+19,2.185706853866577,2.182900619506836,0.0017805028724606332,0.024181468007254372,156,False,0.3077865835882132,1e+20,0.99961190705,True
MLM,880M_flops,run-mlm_880M_1024l_1e20flops_all0.09ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,886308864,880000000.0,1e+20,1.00032949932e+20,2.204306602478028,2.210154962539673,0.0056843956887857264,0.029505270783340518,120,False,0.007143587350375217,1e+20,1.00032949932,True
MLM,1.2B_flops,run-mlm_1b_1024l_1e20flops_all0.07ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1208881136,1000000000.0,1e+20,1.00068287429e+20,2.279003620147705,2.275086784362793,0.0035390566723125854,0.08814589665340637,44,False,0.1896952508357182,1e+20,1.00068287429,True
MLM,1.5B_flops,run-mlm_1.5b_1024l_1e20flops_all0.05ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,1528823808,1500000000.0,1e+20,1.00036731229e+20,2.2766880989074707,2.2809727668762205,0.006802897519333696,0.10533910534199029,35,False,0.019033578712934075,1e+20,1.00036731229,True
MLM,230M_flops,run-mlm_230M_1024l_2e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,231211008,230000000.0,2e+20,2.08349338827e+20,2.083373546600342,2.088799524307251,0.0056192002022004885,0.0038517731446526854,954,False,0.005251439198337288,,,False
MLM,230M_flops,run-mlm_230M_1024l_3e20flops_all1ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,231211008,230000000.0,3e+20,3.00023135299e+20,2.070000648498535,2.0620753288269045,0.011675960235252202,0.003852063291213436,1000,False,0.005251439198337288,3e+20,1.0000771176633334,True
MLM,300M_flops,run-mlm_300M_1024l_3e20flops_all0.75ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,302426080,300000000.0,3e+20,2.99271559232e+20,2.0606260299682617,2.0615149974822997,0.0024981479354424007,0.00289788759488378,1000,False,0.008054409316673224,3e+20,0.9975718641066665,True
MLM,393M_flops,run-mlm_393M_1024l_3e20flops_all0.64ep-tag-lm-loss-validation_valid_lm loss validation vs gigaflos (without embeddings).csv,393216000,393000000.0,3e+20,2.99892286408e+20,2.0518288612365723,2.057523584365845,0.005067490508581471,0.004264489148147339,808,False,0.0005494673357816,3e+20,0.9996409546933334,True
